"transaction";"type_bien";"prix";"surface";"nb_pieces";"nb_chambres";"ville";"code_postal";"description";"source"
"locations";"maisons";"1350";"71.0";"3";"2";"Neauphle-Le-Château";"78640";"Au coeur du village de Neauphle le Château, à proximité immédiate des commerces et du marché. **Belle maison meublée rénovée avec fenêtres pvc double vitrage**, chauffage individuel par radiateurs...";"pap"
"locations";"maisons";"790";"42.0";"2";"1";"Houlme";"76770";"**Maison de ville neuve avec jardinet + place de parking.**  Petite maison mitoyenne entièrement réhabilitée à neuf, sur 2 niveaux, située dans une résidence au Houlme.  Première mise en location...";"pap"
"locations";"maisons";"1430";"170.0";"6";"5";"Autruy-Sur-Juine";"45480";"Magnifique Maison de Caractère –  Grand Volume  À louer, superbe demeure  avec 4 étages de 160m² alliant le charme de l'ancien  et un confort moderne haut de gamme. Idéale pour une grande famille ...";"pap"
"locations";"maisons";"1800";"50.0";"3";"2";"Nice";"06000";"Direct propriétaire loue à l'année en meublé, maison individuelle plain pied avec grande cave, garage fermé avec portail automatique, jardin et terrasses. Climatisations réversibles. Situé au centre...";"pap"
"locations";"maisons";"490";"45.0";"2";"1";"Sablé-Sur-Sarthe";"72300";"Maison mitoyenne meublée de 2 pièces, située dans le centre ville de Sablé sur Sarthe. Idéal pour personne seule ou en couple.  Cette maison comprend 1 chambre et 1 salle de bain avec wc. La cuisine...";"pap"
"locations";"maisons";"1650";"119.0";"6";"5";"Saint-Égrève";"38120";"À louer – Maison 4 faces 5 chambres avec jardin – 1 650 € CC/mois – Disponible au 01/08/2026  Située dans une petite copropriété paisible de 8 maisons à Saint-Égrève, à proximité du...";"pap"
"locations";"maisons";"1380";"120.0";"5";"4";"Kilstett";"67840";"MAISON IND. à LOUER - 120 m2 Jardin et verger- KILSTETT  15 kms de Strasbourg - Loyer mensuel de 1180. € Maison familiale avec 3 Chambres à l’étage - parquet - Au Rdc une Cuisine aménagée ouverte sur...";"pap"
"locations";"maisons";"2130";"200.0";"6";"5";"Saint-Sulpice-La-Pointe";"81370";"À la suite de la séparation des locataires, nous louons cette maison d'habitation de 200m2 avec une vue magnifique, sans vis-à-vis, au calme.  Elle comprend un rdc : une cuisine équipée, un salon et...";"pap"
"locations";"maisons";"1490";"114.0";"5";"3";"Perray-En-Yvelines";"78610";"Maison mitoyenne à cinq minutes à pied du centre-ville. Entrée avec placard, salon double avec cheminée, petite cuisine, ouverte équipée et aménagée. Toilettes. À l'étage : palier (Bureau, possible)...";"pap"
"locations";"maisons";"800";"85.0";"4";"2";"Plouha";"22580";"Maison individuelle non meublée à louer 5 rue Charles le Goffic Plouha 22580 Surface habitable: 85 m² 1 niveau 2 chambres (étage) 2 salles de bain (étage / rez-de-chaussée) Mode de chauffage :...";"pap"
"locations";"maisons";"1450";"85.0";"4";"3";"Pompertuzat";"31450";"Location Maison individuelle T4 À POMPERTUZAT (31450)  Charmante maison récente (fin 2022) de 85m² de plain-pied avec jardin située dans un cadre calme et sécurisé au sein d’un village authentique.";"pap"
"locations";"maisons";"960";"95.0";"4";"3";"Saint-Quay-Perros";"22700";"Maison à louer - 4 pièces 3 chambres 93 m2 800 m2 de terrain avec terrasse • Performance énergétique : C. Isolation chaux chanvre, pompe à chaleur, VMC, toutes les fenêtres en double vitrage sont...";"pap"
"locations";"maisons";"980";"102.0";"6";"4";"Saint-Germain-Sur-Avre";"27320";"Maison rénovée de plain-pied de 102 m² sur sous-sol complet 104 m2, implantée sur un terrain de 850 m² clôturé dans un quartier calme.  École sur la commune, arrêt de bus pour le collège et le lycée...";"pap"
"locations";"maisons";"1100";"70.0";"4";"2";"Elne";"66200";"Rare à 5 min de Perpignan Sud et à 10 min des plages. Entre Elne et Corneilla, maison meublée avec grand jardin et garage Location à l'année.  A 5 min de Perpignan sud, 5 min de St Cyprien, 10 min...";"pap"
"locations";"maisons";"665";"75.0";"4";"2";"Plougrescant";"22820";"**Maison meublée** de 75 m2 habitables avec grand terrain arboré de 2.200 m2 à louer sur la presqu'île de Plougrescant (Côtes d'Armor). Libre à partir du 1er avril.  La maison se situe à la pointe de...";"pap"
"locations";"maisons";"1200";"95.0";"3";"2";"Silly-Tillard";"60430";"Située au cœur d'un hameau protégé et authentique, à 50m d'une chanterie classée, **maison meublée, récemment rénovée**. Chauffage principalement au poêle à bois avec des radiateurs électriques dans...";"pap"
"locations";"maisons";"1400";"124.0";"6";"4";"Champagne-En-Valromey";"01260";"Maison spacieuse meublée à louer en longue durée - 124 m², 6 pièces, 4 chambres, 2 salles de bain.  Nichée au coeur du pittoresque village de Champagne-en-Valromey, cette magnifique maison...";"pap"
"locations";"maisons";"1075";"94.75";"3";"2";"Nantes";"44000";"Idéalement située entre la mairie de Chantenay et la place Jean Macé, cette maison de ville T3 de 94,75 m² offre un cadre de vie pratique et agréable en plein cœur d’un quartier dynamique. ...";"pap"
"locations";"maisons";"986";"106.0";"4";"3";"Saint-Étienne-De-Tulmont";"82410";"Maison T4 à louer. Maison mitoyenne rénovéeà neuf équipements et peintures. Tous les sols en carrelage, double vitrage, cuisine semi équipée plan de travail plaque vitrocéramique hotte auto tournante...";"pap"
"locations";"maisons";"870";"53.0";"2";"1";"Chamigny";"77260";"Maison Location meublée -  Chamigny  - 1 chambre - Sans jardin Clé en Main idéal actif ou Couple Maison idéalement située en plein centre de Chamigny sur 3 étages tout confort ! À quelques pas des...";"pap"
"locations";"maisons";"1350";"72.0";"3";"2";"Molières";"91470";"A louer, aux Molières proche commerces, une maison de ville avec deux chambres d’environ 72m² + place de parking. Rénovée entièrement cette année, la maison comprend au rez-de-chaussée : une entrée...";"pap"
"locations";"maisons";"3120";"180.0";"6";"5";"Villebon-Sur-Yvette";"91140";"**Grande villa d'architecte totalement atypique relativement récente et spacieuse** de 180 m² habitables + un local indépendant de stockage de 22 M2 pouvant être aménagé en studio , située dans un...";"pap"
"locations";"maisons";"900";"52.0";"3";"1";"Fontainebleau";"77300";"Charmante maison de ville de plain-pied, située à deux pas du centre-ville, idéale pour un couple sans enfant recherchant un cadre calme et pratique.  La maison est en bon état général et offre : Un...";"pap"
"locations";"maisons";"590";"16.0";"1";"";"Sevran";"93270";"studio 1 pièce 16 m²   Au rez-de-chaussée dans une résidence pavillonnaire, À louer chambre parentale refait à neuf meublé 16 m²  avec douche ,lavabo et toilette  privatifs   plus (lit, matelas,...";"pap"
"locations";"maisons";"1645";"100.0";"5";"3";"Nozay";"91620";"Maison individuelle avec jardin aménagé, Maison Kaufman & Broad, état neuve, 100 m² habitables (120 m² utiles), 3 chambres dans un quartier résidentiel recherché, proche de tous commerces à pied,...";"pap"
"locations";"maisons";"980";"102.0";"6";"4";"Saint-Germain-Sur-Avre";"27320";"Maison rénovée de plain-pied de 102 m² sur sous-sol complet 104 m2, implantée sur un terrain de 850 m² clôturé dans un quartier calme.  École sur la commune, arrêt de bus pour le collège et le lycée...";"pap"
"locations";"maisons";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"maisons";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"maisons";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"maisons";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"maisons";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"maisons";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"maisons";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"maisons";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"maisons";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"maisons";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"maisons";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"maisons";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"maisons";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"maisons";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"maisons";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"maisons";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"maisons";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"maisons";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"maisons";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"maisons";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"maisons";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"maisons";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"maisons";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"maisons";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"maisons";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"maisons";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"maisons";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"maisons";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
